PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	Yes	No	Under Vote	Over Vote
Pct 7617	VBM	7617	1	709	196	27.64	161	27	5	0
Pct 7618	Election Day	7618	1	798	136	17.04	104	25	8	0
Pct 7618	VBM	7618	1	798	253	31.70	181	55	17	0
Pct 7619	Election Day	7619	1	1124	181	16.10	122	45	13	0
Pct 7619	VBM	7619	1	1124	336	29.89	248	74	16	0
Pct 7621	Election Day	7621	1	810	124	15.31	94	28	4	0
Pct 7621	VBM	7621	1	810	244	30.12	176	65	3	0
Pct 7622	Election Day	7622	1	847	104	12.28	75	17	10	0
Pct 7622	VBM	7622	1	847	170	20.07	140	24	7	0
Pct 7623	Election Day	7623	1	740	95	12.84	75	15	5	0
Pct 7623	VBM	7623	1	740	165	22.30	130	26	6	0
Pct 7624	Election Day	7624	1	880	113	12.84	87	16	10	0
Pct 7624	VBM	7624	1	880	165	18.75	140	24	3	0
Pct 7625	Election Day	7625	1	835	122	14.61	86	21	13	0
Pct 7625	VBM	7625	1	835	400	47.90	287	66	44	0
Pct 7626	Election Day	7626	1	892	131	14.69	76	50	6	0
Pct 7626	VBM	7626	1	892	299	33.52	173	112	14	0
Pct 7627	Election Day	7627	1	922	126	13.67	71	46	9	0
Pct 7627	VBM	7627	1	922	300	32.54	137	146	17	0
Pct 7628	Election Day	7628	1	862	161	18.68	121	32	8	0
Pct 7628	VBM	7628	1	862	221	25.64	150	64	10	0
Pct 7629	Election Day	7629	1	693	131	18.90	100	26	2	0
Pct 7629	VBM	7629	1	693	177	25.54	116	56	9	0
Pct 7631	Election Day	7631	1	781	144	18.44	100	38	6	0
Pct 7631	VBM	7631	1	781	275	35.21	177	83	11	0
Pct 7632	Election Day	7632	1	613	115	18.76	88	23	4	0
Pct 7632	VBM	7632	1	613	160	26.10	99	55	6	0
Pct 7633	Election Day	7633	1	634	93	14.67	57	33	3	0
Pct 7633	VBM	7633	1	634	255	40.22	188	55	13	0
Pct 7634	Election Day	7634	1	821	144	17.54	108	26	10	0
Pct 7634	VBM	7634	1	821	261	31.79	192	58	11	0
Pct 7635	Election Day	7635	1	729	92	12.62	54	30	6	0
Pct 7635	VBM	7635	1	729	246	33.74	173	70	2	0
Pct 7636	Election Day	7636	1	781	140	17.93	84	49	7	0
Pct 7636	VBM	7636	1	781	197	25.22	111	79	10	0
Pct 7637	Election Day	7637	1	929	128	13.78	69	52	7	0
Pct 7637	VBM	7637	1	929	320	34.45	168	138	9	1
Pct 7638	Election Day	7638	1	861	105	12.20	53	46	6	1
Pct 7638	VBM	7638	1	861	342	39.72	159	170	12	0
Pct 7639	Election Day	7639	1	780	125	16.03	67	51	6	0
Pct 7639	VBM	7639	1	780	244	31.28	124	106	12	0
Pct 7641	Election Day	7641	1	834	139	16.67	82	50	7	0
Pct 7641	VBM	7641	1	834	318	38.13	184	118	14	0
Pct 7642	Election Day	7642	1	832	113	13.58	67	37	9	0
Pct 7642	VBM	7642	1	832	398	47.84	252	94	49	1
Pct 7643	Election Day	7643	1	777	108	13.90	66	36	6	0
Pct 7643	VBM	7643	1	777	286	36.81	197	80	11	0
Pct 7644	Election Day	7644	1	837	151	18.04	98	44	9	0
Pct 7644	VBM	7644	1	837	208	24.85	123	83	11	0
Pct 7645	Election Day	7645	1	568	83	14.61	53	24	6	0
Pct 7645	VBM	7645	1	568	235	41.37	108	120	7	0
Pct 7646	Election Day	7646	1	1003	183	18.25	106	69	8	0
Pct 7646	VBM	7646	1	1003	321	32.00	189	126	10	0
Pct 7647	Election Day	7647	1	735	85	11.56	66	13	6	0
Pct 7647	VBM	7647	1	735	126	17.14	107	16	2	0
Pct 7648 MB	Election Day	7648	1	74	0	0.00	0	0	0	0
Pct 7648 MB	VBM	7648	1	74	35	47.30	27	8	0	0
Pct 7701	Election Day	7701	1	903	255	28.24	173	69	14	0
Pct 7701	VBM	7701	1	903	284	31.45	172	94	18	0
Pct 7702	Election Day	7702	1	683	144	21.08	78	55	11	0
Pct 7702	VBM	7702	1	683	292	42.75	130	146	15	0
Pct 7703 MB	Election Day	7703	1	137	1	0.73	1	0	0	0
Pct 7703 MB	VBM	7703	1	137	46	33.58	32	9	5	0
Pct 7704	Election Day	7704	1	897	221	24.64	112	101	8	0
Pct 7704	VBM	7704	1	897	346	38.57	166	154	26	0
Pct 7705	Election Day	7705	1	510	140	27.45	62	71	8	0
Pct 7705	VBM	7705	1	510	201	39.41	87	106	8	0
Pct 7706	Election Day	7706	1	774	208	26.87	105	95	7	0
Pct 7706	VBM	7706	1	774	318	41.09	171	137	13	0
Pct 7707	Election Day	7707	1	781	225	28.81	123	92	12	0
Pct 7707	VBM	7707	1	781	312	39.95	149	143	19	0
Pct 7708	Election Day	7708	1	821	180	21.92	94	72	14	0
Pct 7708	VBM	7708	1	821	341	41.53	163	163	14	0
Pct 7709	Election Day	7709	1	342	98	28.65	65	29	4	0
Pct 7709	VBM	7709	1	342	131	38.30	82	46	4	0
Pct 7711	Election Day	7711	1	725	170	23.45	100	58	11	0
Pct 7711	VBM	7711	1	725	257	35.45	142	98	16	0
Pct 7712	Election Day	7712	1	493	140	28.40	97	38	6	0
Pct 7712	VBM	7712	1	493	183	37.12	120	55	10	0
Pct 7801	Election Day	7801	1	899	247	27.47	158	76	12	0
Pct 7801	VBM	7801	1	899	346	38.49	211	123	15	0
Pct 7802	Election Day	7802	1	705	194	27.52	123	66	5	0
Pct 7802	VBM	7802	1	705	255	36.17	159	79	18	0
Pct 7803	Election Day	7803	1	763	187	24.51	114	63	10	0
Pct 7803	VBM	7803	1	763	344	45.09	203	121	15	0
Pct 7804	Election Day	7804	1	842	263	31.24	164	85	14	0
Pct 7804	VBM	7804	1	842	327	38.84	197	116	14	0
Pct 7805	Election Day	7805	1	785	193	24.59	154	29	11	0
Pct 7805	VBM	7805	1	785	297	37.83	199	80	15	0
Pct 7806	Election Day	7806	1	671	214	31.89	152	49	14	0
Pct 7806	VBM	7806	1	671	219	32.64	144	68	8	0
Pct 7807	Election Day	7807	1	668	246	36.83	185	46	14	0
Pct 7807	VBM	7807	1	668	190	28.44	144	37	8	0
Pct 7808	Election Day	7808	1	635	220	34.65	160	52	8	0
Pct 7808	VBM	7808	1	635	176	27.72	135	40	7	0
Pct 7809	Election Day	7809	1	863	252	29.20	194	48	11	0
Pct 7809	VBM	7809	1	863	244	28.27	191	47	7	0
Pct 7811	Election Day	7811	1	674	192	28.49	149	38	5	0
Pct 7811	VBM	7811	1	674	196	29.08	148	43	4	0
Pct 7812	Election Day	7812	1	804	223	27.74	159	47	18	0
Pct 7812	VBM	7812	1	804	256	31.84	187	53	13	0
Pct 7813	Election Day	7813	1	880	234	26.59	183	42	9	0
Pct 7813	VBM	7813	1	880	304	34.55	213	70	21	0
Pct 7814	Election Day	7814	1	792	186	23.48	152	23	11	0
Pct 7814	VBM	7814	1	792	195	24.62	150	33	7	1
Pct 7815	Election Day	7815	1	862	202	23.43	141	49	10	0
Pct 7815	VBM	7815	1	862	331	38.40	229	89	13	0
Pct 7816	Election Day	7816	1	825	208	25.21	148	54	7	0
Pct 7816	VBM	7816	1	825	330	40.00	234	86	9	0
Pct 7817	Election Day	7817	1	752	265	35.24	201	50	13	0
Pct 7817	VBM	7817	1	752	231	30.72	163	58	12	0
Pct 7818	Election Day	7818	1	797	223	27.98	170	48	6	0
Pct 7818	VBM	7818	1	797	276	34.63	194	71	12	0
Pct 7819	Election Day	7819	1	758	188	24.80	139	38	13	0
Pct 7819	VBM	7819	1	758	224	29.55	156	58	12	0
Pct 7821	Election Day	7821	1	895	244	27.26	166	65	12	0
Pct 7821	VBM	7821	1	895	365	40.78	206	132	28	0
Pct 7822	Election Day	7822	1	856	270	31.54	194	61	15	0
Pct 7822	VBM	7822	1	856	245	28.62	174	65	6	0
Pct 7823	Election Day	7823	1	804	255	31.72	194	50	12	0
Pct 7823	VBM	7823	1	804	272	33.83	181	77	13	0
Pct 7824	Election Day	7824	1	749	201	26.84	141	50	10	0
Pct 7824	VBM	7824	1	749	251	33.51	178	63	9	0
Pct 7825	Election Day	7825	1	524	164	31.30	120	35	9	0
Pct 7825	VBM	7825	1	524	150	28.63	115	27	7	0
Pct 7826	Election Day	7826	1	614	194	31.60	140	42	12	1
Pct 7826	VBM	7826	1	614	180	29.32	140	33	8	0
Pct 7827	Election Day	7827	1	839	247	29.44	201	38	8	0
Pct 7827	VBM	7827	1	839	203	24.20	150	44	9	0
Pct 7828	Election Day	7828	1	902	198	21.95	122	61	15	0
Pct 7828	VBM	7828	1	902	350	38.80	220	121	10	0
Pct 7829	Election Day	7829	1	811	218	26.88	129	78	11	0
Pct 7829	VBM	7829	1	811	346	42.66	210	119	13	0
Pct 7831	Election Day	7831	1	858	253	29.49	186	58	7	0
Pct 7831	VBM	7831	1	858	310	36.13	192	106	13	0
Pct 7832	Election Day	7832	1	746	188	25.20	137	41	10	0
Pct 7832	VBM	7832	1	746	285	38.20	182	90	13	0
Pct 7833	Election Day	7833	1	751	205	27.30	136	49	20	0
Pct 7833	VBM	7833	1	751	254	33.82	166	77	12	0
Pct 7834	Election Day	7834	1	826	262	31.72	188	54	18	0
Pct 7834	VBM	7834	1	826	217	26.27	151	56	9	1
Pct 7835	Election Day	7835	1	761	184	24.18	120	57	7	0
Pct 7835	VBM	7835	1	761	269	35.35	179	81	9	0
Pct 7836	Election Day	7836	1	892	232	26.01	166	61	5	0
Pct 7836	VBM	7836	1	892	353	39.57	235	106	11	0
Pct 7837	Election Day	7837	1	857	237	27.65	154	72	10	1
Pct 7837	VBM	7837	1	857	330	38.51	205	110	16	0
Pct 7838	Election Day	7838	1	879	242	27.53	170	58	14	1
Pct 7838	VBM	7838	1	879	349	39.70	196	139	14	0
Pct 7839	Election Day	7839	1	811	210	25.89	126	72	12	0
Pct 7839	VBM	7839	1	811	323	39.83	197	121	7	0
Pct 7841	Election Day	7841	1	870	274	31.49	176	68	28	0
Pct 7841	VBM	7841	1	870	289	33.22	185	83	23	0
Pct 7842	Election Day	7842	1	847	274	32.35	203	58	15	0
Pct 7842	VBM	7842	1	847	235	27.74	163	62	11	0
Pct 7843	Election Day	7843	1	751	220	29.29	146	58	16	0
Pct 7843	VBM	7843	1	751	212	28.23	151	48	12	1
Pct 7844	Election Day	7844	1	664	190	28.61	138	35	15	0
Pct 7844	VBM	7844	1	664	138	20.78	95	33	11	0
Pct 7845	Election Day	7845	1	820	211	25.73	134	64	13	0
Pct 7845	VBM	7845	1	820	319	38.90	209	95	13	0
Pct 7846	Election Day	7846	1	856	230	26.87	149	65	16	0
Pct 7846	VBM	7846	1	856	314	36.68	177	126	13	0
Pct 7847	Election Day	7847	1	840	230	27.38	151	63	16	0
Pct 7847	VBM	7847	1	840	292	34.76	178	101	14	1
Pct 7848	Election Day	7848	1	850	216	25.41	135	65	16	0
Pct 7848	VBM	7848	1	850	324	38.12	205	98	23	0
Pct 7849	Election Day	7849	1	880	256	29.09	182	63	13	0
Pct 7849	VBM	7849	1	880	287	32.61	175	90	18	1
Pct 7851	Election Day	7851	1	499	138	27.66	67	62	9	0
Pct 7851	VBM	7851	1	499	213	42.69	114	96	5	0
Pct 7852	Election Day	7852	1	607	148	24.38	88	53	7	0
Pct 7852	VBM	7852	1	607	250	41.19	153	84	10	0
Pct 7853	Election Day	7853	1	813	177	21.77	107	65	6	0
Pct 7853	VBM	7853	1	813	284	34.93	184	92	10	0
Pct 7854	Election Day	7854	1	848	221	26.06	143	66	12	0
Pct 7854	VBM	7854	1	848	281	33.14	170	101	9	1
Pct 7855	Election Day	7855	1	863	234	27.11	147	68	19	0
Pct 7855	VBM	7855	1	863	258	29.90	150	94	14	0
Pct 7856	Election Day	7856	1	775	227	29.29	151	62	13	1
Pct 7856	VBM	7856	1	775	239	30.84	153	74	11	0
Pct 7857	Election Day	7857	1	888	220	24.77	139	67	15	0
Pct 7857	VBM	7857	1	888	307	34.57	206	86	19	0
Pct 7858	Election Day	7858	1	693	228	32.90	168	45	16	0
Pct 7858	VBM	7858	1	693	176	25.40	131	39	6	0
Pct 7859	Election Day	7859	1	789	206	26.11	125	68	13	0
Pct 7859	VBM	7859	1	789	301	38.15	163	123	12	0
Pct 7861	Election Day	7861	1	823	229	27.83	158	61	10	0
Pct 7861	VBM	7861	1	823	298	36.21	179	98	19	0
Pct 7862	Election Day	7862	1	846	280	33.10	176	84	21	0
Pct 7862	VBM	7862	1	846	262	30.97	151	97	15	0
Pct 7863	Election Day	7863	1	841	293	34.84	207	78	8	0
Pct 7863	VBM	7863	1	841	233	27.71	157	69	8	0
Pct 7864	Election Day	7864	1	753	202	26.83	138	50	15	0
Pct 7864	VBM	7864	1	753	225	29.88	147	63	14	0
Pct 7865	Election Day	7865	1	776	206	26.55	145	54	7	0
Pct 7865	VBM	7865	1	776	274	35.31	187	78	10	0
Pct 7866	Election Day	7866	1	760	175	23.03	89	80	7	0
Pct 7866	VBM	7866	1	760	349	45.92	190	135	21	0
Pct 7867	Election Day	7867	1	849	236	27.80	158	65	13	0
Pct 7867	VBM	7867	1	849	305	35.92	172	124	9	0
Pct 7868	Election Day	7868	1	786	186	23.66	129	47	11	1
Pct 7868	VBM	7868	1	786	303	38.55	181	105	17	0
Pct 7869	Election Day	7869	1	801	223	27.84	135	73	12	0
Pct 7869	VBM	7869	1	801	316	39.45	191	106	20	0
Pct 7871	Election Day	7871	1	836	242	28.95	143	91	8	0
Pct 7871	VBM	7871	1	836	311	37.20	190	103	16	0
Pct 7872	Election Day	7872	1	852	284	33.33	172	90	21	1
Pct 7872	VBM	7872	1	852	301	35.33	178	108	13	1
Pct 7873	Election Day	7873	1	852	249	29.23	165	68	16	0
Pct 7873	VBM	7873	1	852	320	37.56	204	101	19	0
Pct 7874	Election Day	7874	1	438	99	22.60	64	30	6	0
Pct 7874	VBM	7874	1	438	145	33.11	99	43	4	0
Pct 7875	Election Day	7875	1	539	123	22.82	92	27	4	0
Pct 7875	VBM	7875	1	539	182	33.77	114	54	15	0
Pct 7901	Election Day	7901	1	949	194	20.44	139	38	16	0
Pct 7901	VBM	7901	1	949	237	24.97	164	63	10	0
Pct 7902	Election Day	7902	1	852	174	20.42	124	42	9	0
Pct 7902	VBM	7902	1	852	196	23.00	156	34	6	0
Pct 7903	Election Day	7903	1	807	162	20.07	127	25	9	0
Pct 7903	VBM	7903	1	807	204	25.28	170	24	10	0
Pct 7904	Election Day	7904	1	795	165	20.75	124	30	11	0
Pct 7904	VBM	7904	1	795	205	25.79	155	43	8	0
Pct 7905	Election Day	7905	1	779	208	26.70	146	50	12	0
Pct 7905	VBM	7905	1	779	208	26.70	136	62	7	0
Pct 7906	Election Day	7906	1	732	186	25.41	139	29	18	0
Pct 7906	VBM	7906	1	732	194	26.50	161	27	7	0
Pct 7907	Election Day	7907	1	871	234	26.87	165	56	13	0
Pct 7907	VBM	7907	1	871	229	26.29	177	44	6	0
Pct 7908	Election Day	7908	1	914	277	30.31	197	60	20	0
Pct 7908	VBM	7908	1	914	255	27.90	191	62	2	0
Pct 7909	Election Day	7909	1	700	195	27.86	149	34	12	0
Pct 7909	VBM	7909	1	700	180	25.71	121	45	15	0
Pct 7911	Election Day	7911	1	819	215	26.25	153	48	13	0
Pct 7911	VBM	7911	1	819	206	25.15	147	48	9	0
Pct 7912	Election Day	7912	1	850	229	26.94	173	39	17	0
Pct 7912	VBM	7912	1	850	226	26.59	182	42	4	0
Pct 7913	Election Day	7913	1	790	237	30.00	155	63	20	0
Pct 7913	VBM	7913	1	790	196	24.81	122	67	5	0
Pct 7914	Election Day	7914	1	809	233	28.80	175	48	10	0
Pct 7914	VBM	7914	1	809	232	28.68	185	32	11	1
Pct 7915	Election Day	7915	1	746	214	28.69	162	44	8	0
Pct 7915	VBM	7915	1	746	162	21.72	124	28	8	1
Pct 7916	Election Day	7916	1	822	244	29.68	191	42	11	0
Pct 7916	VBM	7916	1	822	221	26.89	171	44	8	0
Pct 7917	Election Day	7917	1	891	257	28.84	195	44	16	1
Pct 7917	VBM	7917	1	891	222	24.92	173	41	9	1
Pct 7918	Election Day	7918	1	735	234	31.84	179	40	15	0
Pct 7918	VBM	7918	1	735	165	22.45	125	36	5	0
Pct 7919	Election Day	7919	1	788	236	29.95	190	31	15	0
Pct 7919	VBM	7919	1	788	176	22.34	133	34	6	1
Pct 7921	Election Day	7921	1	803	175	21.79	132	33	9	0
Pct 7921	VBM	7921	1	803	177	22.04	133	38	6	0
Pct 7922	Election Day	7922	1	795	221	27.80	161	41	19	0
Pct 7922	VBM	7922	1	795	230	28.93	174	48	9	0
Pct 7923	Election Day	7923	1	767	252	32.86	193	47	12	0
Pct 7923	VBM	7923	1	767	198	25.81	140	46	12	0
Pct 7924	Election Day	7924	1	773	218	28.20	162	41	15	0
Pct 7924	VBM	7924	1	773	219	28.33	153	60	7	0
Pct 7925	Election Day	7925	1	504	148	29.37	114	29	5	0
Pct 7925	VBM	7925	1	504	143	28.37	106	30	5	0
Pct 7926	Election Day	7926	1	781	236	30.22	171	44	21	0
Pct 7926	VBM	7926	1	781	237	30.35	166	65	7	0
Pct 7927	Election Day	7927	1	699	233	33.33	164	56	14	0
Pct 7927	VBM	7927	1	699	214	30.62	150	55	9	0
Pct 7928	Election Day	7928	1	853	262	30.72	188	64	10	0
Pct 7928	VBM	7928	1	853	264	30.95	180	68	14	0
Pct 7929	Election Day	7929	1	809	235	29.05	169	52	13	0
Pct 7929	VBM	7929	1	809	301	37.21	206	82	13	0
Pct 7931	Election Day	7931	1	695	209	30.07	149	51	9	0
Pct 7931	VBM	7931	1	695	270	38.85	174	85	10	0
Pct 7932	Election Day	7932	1	509	143	28.09	99	39	5	0
Pct 7932	VBM	7932	1	509	179	35.17	108	67	4	0
Pct 7933 MB	Election Day	7933	1	9	0	0.00	0	0	0	0
Pct 7933 MB	VBM	7933	1	9	4	44.44	3	1	0	0
Pct 7934	Election Day	7934	1	784	220	28.06	157	47	15	1
Pct 7934	VBM	7934	1	784	268	34.18	195	61	12	0
Pct 7935	Election Day	7935	1	879	281	31.97	215	48	19	0
Pct 7935	VBM	7935	1	879	308	35.04	227	72	12	0
Pct 7936	Election Day	7936	1	800	272	34.00	187	69	14	1
Pct 7936	VBM	7936	1	800	262	32.75	187	62	12	0
Pct 7937	Election Day	7937	1	814	221	27.15	165	42	15	0
Pct 7937	VBM	7937	1	814	276	33.91	199	60	15	1
Pct 7938	Election Day	7938	1	705	200	28.37	152	37	11	0
Pct 7938	VBM	7938	1	705	186	26.38	133	48	5	0
Pct 7939	Election Day	7939	1	658	205	31.16	151	39	14	0
Pct 7939	VBM	7939	1	658	219	33.28	154	47	17	0
Pct 7941	Election Day	7941	1	731	199	27.22	140	43	14	1
Pct 7941	VBM	7941	1	731	241	32.97	159	68	12	0
Pct 7942	Election Day	7942	1	807	166	20.57	122	36	9	0
Pct 7942	VBM	7942	1	807	252	31.23	172	66	13	0
Pct 7943	Election Day	7943	1	802	210	26.18	145	60	6	0
Pct 7943	VBM	7943	1	802	270	33.67	175	76	16	0
Pct 7944	Election Day	7944	1	742	212	28.57	156	44	12	0
Pct 7944	VBM	7944	1	742	215	28.98	151	51	13	0
Pct 7945	Election Day	7945	1	798	106	13.28	78	21	7	0
Pct 7945	VBM	7945	1	798	252	31.58	175	63	14	0
Pct 7946	Election Day	7946	1	865	146	16.88	99	38	9	0
Pct 7946	VBM	7946	1	865	309	35.72	187	104	18	0
Pct 7947	Election Day	7947	1	823	126	15.31	84	37	7	0
Pct 7947	VBM	7947	1	823	258	31.35	155	83	20	0
Pct 7948	Election Day	7948	1	830	184	22.17	107	67	10	0
Pct 7948	VBM	7948	1	830	273	32.89	150	111	12	0
Pct 7949	Election Day	7949	1	502	80	15.94	47	21	11	0
Pct 7949	VBM	7949	1	502	186	37.05	96	85	7	0
Pct 7951	Election Day	7951	1	705	92	13.05	70	18	4	0
Pct 7951	VBM	7951	1	705	266	37.73	148	109	8	1
Pct 7952	Election Day	7952	1	692	114	16.47	77	35	3	0
Pct 7952	VBM	7952	1	692	240	34.68	150	83	6	0
Pct 7953	Election Day	7953	1	744	122	16.40	70	52	1	0
Pct 7953	VBM	7953	1	744	282	37.90	148	125	9	0
Pct 7955	Election Day	7955	1	774	138	17.83	86	50	2	0
Pct 7955	VBM	7955	1	774	264	34.11	128	111	26	0
Pct 7956	Election Day	7956	1	642	95	14.80	64	25	7	0
Pct 7956	VBM	7956	1	642	229	35.67	125	99	9	0
Pct 7957	Election Day	7957	1	572	102	17.83	71	24	6	0
Pct 7957	VBM	7957	1	572	178	31.12	128	40	10	0
Pct 7958 MB	Election Day	7958	1	253	5	1.98	2	0	3	0
Pct 7958 MB	VBM	7958	1	253	110	43.48	80	30	1	0
Pct 9001 MB	Election Day	9001	1	228	4	1.75	2	1	1	0
Pct 9001 MB	VBM	9001	1	228	98	42.98	74	20	2	0
Pct 9101	Election Day	9101	1	831	188	22.62	115	60	13	0
Pct 9101	VBM	9101	1	831	269	32.37	153	102	14	0
Pct 9102	Election Day	9102	1	849	203	23.91	122	72	8	0
Pct 9102	VBM	9102	1	849	253	29.80	138	101	16	0
Pct 9103	Election Day	9103	1	828	184	22.22	110	69	5	0
Pct 9103	VBM	9103	1	828	249	30.07	152	81	12	0
Pct 9104	Election Day	9104	1	840	163	19.40	109	45	8	0
Pct 9104	VBM	9104	1	840	267	31.79	156	96	16	0
Pct 9105	Election Day	9105	1	878	199	22.67	119	70	11	1
Pct 9105	VBM	9105	1	878	282	32.12	146	124	13	1
Pct 9106	Election Day	9106	1	829	231	27.86	149	69	14	0
Pct 9106	VBM	9106	1	829	250	30.16	132	99	19	0
Pct 9107	Election Day	9107	1	718	175	24.37	118	46	11	0
Pct 9107	VBM	9107	1	718	195	27.16	124	62	12	0
Pct 9108	Election Day	9108	1	693	178	25.69	121	46	10	0
Pct 9108	VBM	9108	1	693	180	25.97	113	56	11	0
Pct 9109	Election Day	9109	1	751	214	28.50	133	73	7	0
Pct 9109	VBM	9109	1	751	211	28.10	127	78	7	0
Pct 9111	Election Day	9111	1	682	135	19.79	87	41	7	0
Pct 9111	VBM	9111	1	682	175	25.66	111	50	15	0
Pct 9112	Election Day	9112	1	850	223	26.24	147	68	8	0
Pct 9112	VBM	9112	1	850	244	28.71	140	90	11	0
Pct 9113	Election Day	9113	1	923	242	26.22	138	86	19	0
Pct 9113	VBM	9113	1	923	284	30.77	154	118	13	0
Pct 9114	Election Day	9114	1	777	167	21.49	114	48	5	0
Pct 9114	VBM	9114	1	777	225	28.96	147	63	17	0
Pct 9115	Election Day	9115	1	825	185	22.42	124	54	8	0
Pct 9115	VBM	9115	1	825	222	26.91	135	71	16	0
Pct 9116	Election Day	9116	1	850	211	24.82	142	58	10	0
Pct 9116	VBM	9116	1	850	207	24.35	124	75	10	0
Pct 9117	Election Day	9117	1	685	185	27.01	99	76	10	0
Pct 9117	VBM	9117	1	685	268	39.12	157	100	11	0
Pct 9118	Election Day	9118	1	830	193	23.25	112	72	9	0
Pct 9118	VBM	9118	1	830	229	27.59	128	89	15	0
Pct 9119	Election Day	9119	1	781	151	19.33	84	59	8	0
Pct 9119	VBM	9119	1	781	277	35.47	171	95	13	0
Pct 9121	Election Day	9121	1	800	172	21.50	101	66	4	0
Pct 9121	VBM	9121	1	800	236	29.50	127	98	12	0
Pct 9122	Election Day	9122	1	814	134	16.46	85	38	11	0
Pct 9122	VBM	9122	1	814	261	32.06	134	104	23	0
Pct 9123	Election Day	9123	1	758	162	21.37	97	57	8	0
Pct 9123	VBM	9123	1	758	208	27.44	133	64	14	0
Pct 9124	Election Day	9124	1	807	158	19.58	93	49	13	0
Pct 9124	VBM	9124	1	807	232	28.75	137	83	10	0
Pct 9125	Election Day	9125	1	784	142	18.11	90	43	10	0
Pct 9125	VBM	9125	1	784	259	33.04	144	96	16	0
Pct 9126	Election Day	9126	1	838	168	20.05	98	60	10	0
Pct 9126	VBM	9126	1	838	296	35.32	157	126	16	0
Pct 9127	Election Day	9127	1	882	230	26.08	130	86	13	0
Pct 9127	VBM	9127	1	882	281	31.86	151	110	21	0
Pct 9128	Election Day	9128	1	747	181	24.23	91	77	13	0
Pct 9128	VBM	9128	1	747	250	33.47	135	102	11	0
Pct 9129	Election Day	9129	1	647	175	27.05	98	64	13	0
Pct 9129	VBM	9129	1	647	181	27.98	110	58	14	0
Pct 9131	Election Day	9131	1	663	146	22.02	88	50	9	0
Pct 9131	VBM	9131	1	663	203	30.62	119	72	12	0
Pct 9132	Election Day	9132	1	793	176	22.19	100	60	16	0
Pct 9132	VBM	9132	1	793	179	22.57	120	49	12	0
Pct 9133	Election Day	9133	1	929	194	20.88	130	52	11	0
Pct 9133	VBM	9133	1	929	316	34.02	199	100	17	0
Pct 9134	Election Day	9134	1	720	165	22.92	107	49	9	0
Pct 9134	VBM	9134	1	720	221	30.69	124	78	17	0
Pct 9135	Election Day	9135	1	739	153	20.70	83	67	3	0
Pct 9135	VBM	9135	1	739	248	33.56	153	87	11	0
Pct 9136	Election Day	9136	1	794	181	22.80	115	55	11	0
Pct 9136	VBM	9136	1	794	239	30.10	134	95	12	0
Pct 9137	Election Day	9137	1	846	181	21.39	99	73	9	0
Pct 9137	VBM	9137	1	846	273	32.27	170	83	16	1
Pct 9138	Election Day	9138	1	794	136	17.13	82	50	4	0
Pct 9138	VBM	9138	1	794	272	34.26	163	100	7	0
Pct 9139	Election Day	9139	1	895	182	20.34	101	73	8	0
Pct 9139	VBM	9139	1	895	328	36.65	175	143	9	0
Pct 9141	Election Day	9141	1	848	192	22.64	111	70	11	0
Pct 9141	VBM	9141	1	848	280	33.02	157	108	15	0
Pct 9142	Election Day	9142	1	837	185	22.10	120	62	5	0
Pct 9142	VBM	9142	1	837	255	30.47	150	92	12	0
Pct 9143	Election Day	9143	1	835	192	22.99	117	60	15	0
Pct 9143	VBM	9143	1	835	244	29.22	144	80	22	0
Pct 9144	Election Day	9144	1	871	232	26.64	129	91	11	1
Pct 9144	VBM	9144	1	871	263	30.20	137	102	24	0
Pct 9145	Election Day	9145	1	784	196	25.00	128	55	15	0
Pct 9145	VBM	9145	1	784	245	31.25	130	104	12	0
Pct 9146	Election Day	9146	1	819	203	24.79	147	47	10	0
Pct 9146	VBM	9146	1	819	226	27.59	135	79	11	0
Pct 9147	Election Day	9147	1	882	233	26.42	149	70	14	0
Pct 9147	VBM	9147	1	882	253	28.68	171	63	22	2
Pct 9148	Election Day	9148	1	869	207	23.82	137	58	13	0
Pct 9148	VBM	9148	1	869	224	25.78	132	81	13	0
Pct 9149	Election Day	9149	1	862	206	23.90	133	54	19	0
Pct 9149	VBM	9149	1	862	244	28.31	150	81	10	0
Pct 9151	Election Day	9151	1	711	160	22.50	104	48	8	0
Pct 9151	VBM	9151	1	711	244	34.32	125	105	12	0
Pct 9152	Election Day	9152	1	660	87	13.18	63	13	12	0
Pct 9152	VBM	9152	1	660	141	21.36	87	49	4	0
Pct 9201	Election Day	9201	1	792	190	23.99	131	45	14	0
Pct 9201	VBM	9201	1	792	189	23.86	120	65	5	0
Pct 9202	Election Day	9202	1	794	185	23.30	102	71	13	0
Pct 9202	VBM	9202	1	794	157	19.77	84	69	8	0
Pct 9203	Election Day	9203	1	850	174	20.47	75	81	18	0
Pct 9203	VBM	9203	1	850	254	29.88	88	152	10	0
Pct 9204	Election Day	9204	1	739	178	24.09	78	77	23	0
Pct 9204	VBM	9204	1	739	213	28.82	82	123	6	0
Pct 9205	Election Day	9205	1	633	109	17.22	53	51	5	0
Pct 9205	VBM	9205	1	633	205	32.39	95	94	14	1
Pct 9206	Election Day	9206	1	831	164	19.74	68	91	5	0
Pct 9206	VBM	9206	1	831	298	35.86	96	183	19	0
